message,link,permalink_url,created_time,type,name,id,shares/count,reactions/summary/total_count,reactions/summary/viewer_reaction,likes/summary/total_count,likes/summary/can_like,likes/summary/has_liked,comments/summary/order,comments/summary/total_count,comments/summary/can_comment
"遇到這種好老闆真的揪甘心耶啊~
你家Boss也是這樣的溫暖好老闆嗎？
別害羞，快tag他大方說出你的感謝！

換你請老闆喝咖啡>>http://mcdtw.com/McCafe/061/",https://www.facebook.com/mcdonalds.tw/photos/a.114078088634884.6076.101615286547831/1460728127303200/?type=3,https://www.facebook.com/mcdonalds.tw/posts/1460728127303200:0,2017-01-17T06:00:00+0000,photo,Timeline Photos,101615286547831_1460728127303200,31,548,NONE,525,false,false,chronological,12,false
"貓奴快拜！哆啦A夢化身對杯，在麥當勞獨家登場！
1/18 11am推出新年限定「DORAEMON光雕對杯(笑臉杯+鈴鐺杯)」，立即公開分享本貼文，就有機會帶哆啦A夢回家過年！
百變DORAEMON看透透>>http://mcdtw.com/D/001/
✦活動辦法✦
❶ 活動期間即日起至2017年1月24日 23:59止，公開分享本則貼文即具備抽獎資格，隨機抽出3個得獎名額。
❷ 將於2017年1月26日在本篇貼文下方公佈幸運得獎粉絲。得獎者可獲得「哆啦A夢 DORAEMON光雕對杯」一組 (內含笑臉杯、鈴鐺杯各1個)，共3名。本活動之獎項不得轉換、轉讓或折換現金。
❸ 得獎者需於2017年2月5日23:59前將您的寄送資料(包含：中文姓名/聯絡電話/FB姓名/個人FB Link及寄送地址)寄到mcdtaiwan@gmail.com，逾期回覆及寄送資料提供不完整者視同棄權，不予遞補得獎名額，且台灣麥當勞無須負任何責任。
❹ 台灣麥當勞將於2017年2月15日前寄出獎項。本活動獎項寄送地區僅限台、澎、金、馬地區，海外地區恕無法配送。
❺若有負面不雅言詞或不相關留言，台灣麥當勞有權利得予以刪除。
❻台灣麥當勞保留擴大、修改、取消、終止該活動以及更改活動截止日期的權利，無需做出解釋或通知。",https://www.facebook.com/mcdonalds.tw/photos/a.114078088634884.6076.101615286547831/1463935253649154/?type=3,https://www.facebook.com/mcdonalds.tw/posts/1463935253649154:0,2017-01-17T02:00:00+0000,photo,Timeline Photos,101615286547831_1463935253649154,62405,65631,NONE,63190,false,false,chronological,36456,false
"這五項革命情誼你們中幾樣？
再忙再累，有好同事就是讓人暖心不孤單！
快tag你身旁的好同事好夥伴，
讓他知道你也會這樣挺他！
走吧！找同事一起喝杯咖啡>>http://mcdtw.com/McCafe/060/",https://www.facebook.com/mcdonalds.tw/photos/a.114078088634884.6076.101615286547831/1461095367266476/?type=3,https://www.facebook.com/mcdonalds.tw/posts/1461095367266476:0,2017-01-16T06:00:00+0000,photo,Timeline Photos,101615286547831_1461095367266476,96,1164,NONE,1076,false,false,chronological,50,false
"沒想到！麥當勞金迎招財薯來堡，幕後配音原來是相聲大師宋少卿！
這場國際數來寶PK大賽，還特別請來了網路名人黑素斯，看他們各出奇招較量數來寶，看了讓人開口笑，讓你招財一路發！
過新年，別忘了要享受美味的金迎招財薯來堡，現在搭配豪麥套餐還送限量紅包袋喔！

金迎招財薯來寶，好運秘密點這裡！>>http://mcdtw.com/cny/013/
快點歡樂送，好運送到家！>>http://mcdtw.com/cny/012/",https://www.facebook.com/mcdonalds.tw/videos/1459539564088723/,https://www.facebook.com/mcdonalds.tw/videos/1459539564088723/,2017-01-16T02:00:00+0000,video,,101615286547831_1459539564088723,150,2227,NONE,1946,false,false,chronological,55,false
"有一種同事，像兄弟一樣，在職場上，他不計較付出，總是與你並肩作戰、一起打拼，你們之間有著不可磨滅的革命情感。
也許此刻你們已各有一片天，對於曾經的戰友，你是否有些話想對他說？現在就tag他，留言分享你心底的話。",https://www.facebook.com/mcdonalds.tw/videos/1461502147225798/,https://www.facebook.com/mcdonalds.tw/videos/1461502147225798/,2017-01-14T12:00:00+0000,video,,101615286547831_1461502147225798,2004,21401,NONE,20693,false,false,chronological,755,false
"新年想要好運到！金迎招財薯來堡！
厚實牛肉吃得飽，嫩鷄滋味也很好，
黑胡椒醬好味道，金黃薯餅一口咬，
還有金迎招財福堡，讓你新年福氣大滿貫，好運停不了！
還有還有，廣告請你瞧一瞧，猜猜配音是哪位大師聲優演出？
答案下週來揭曉！

雞年好運到？快來認識金迎招財雙堡>>http://mcdtw.com/cny/011/
金銀來敲門，美味送上門！>>http://mcdtw.com/cny/012/",https://www.facebook.com/mcdonalds.tw/videos/1457636234279056/,https://www.facebook.com/mcdonalds.tw/videos/1457636234279056/,2017-01-11T02:00:00+0000,video,,101615286547831_1457636234279056,269,4087,NONE,3929,false,false,chronological,376,false
"像蛋黃哥一樣懶得出門覓食嗎?
歡樂送訂餐滿$398，就送限量蛋黃哥陶瓷餐盤，
數量有限送完為止，賣勾蛋啊，還不快訂餐!!

蛋黃哥在這裡>>http://mcdtw.com/gudetama/1/
立即看menu點餐>>http://mcdtw.com/gudetama/2/",http://mcdtw.com/GIF/gudetama_470x470.gif,https://www.facebook.com/mcdonalds.tw/posts/1444555872253759,2017-01-05T02:00:00+0000,link,mcdtw.com,101615286547831_1444555872253759,496,6990,NONE,6548,false,false,chronological,866,false
"當香醇咖啡遇上綿密奶泡、香甜草莓風味
McCafé草莓紅絲絨系列 絲滑質感讓你愛不釋口！
想喝？這裡喝得到>>http://mcdtw.com/McCafe/057/",http://mcdtw.com/McCafe/056/,https://www.facebook.com/mcdonalds.tw/posts/1446307752078571,2017-01-04T06:00:00+0000,link,McCafé新品好享受,101615286547831_1446307752078571,312,5272,NONE,4910,false,false,chronological,236,false
"新的一年開始了，凡事都使出洪荒之力的你，
記得先把活力加好加滿喔！

雙層香煎豬肉+現煎太陽蛋+香烤滿福麵包，
無敵豬肉滿福堡給你雙倍的能量，
讓你一早就充滿無敵活力，
面對今年的挑戰沒在怕！

滿福堡系列更多選擇 http://mcdtw.com/McMuffin/1/
預訂眀早無敵早餐 http://mcdtw.com/McMuffin/2/",https://www.facebook.com/mcdonalds.tw/videos/1444541582255188/,https://www.facebook.com/mcdonalds.tw/videos/1444541582255188/,2017-01-03T23:00:00+0000,video,,101615286547831_1444541582255188,32,1371,NONE,1332,false,false,chronological,23,false
"12/31跨年夜，全台麥當勞給你滿滿的變裝大。平。台！

快tag好友並留言「跨年夜一起來麥當勞」，就有機會獲得「 限量設計杯」喔！
(限量設計杯實品圖請見留言處)

✦活動辦法✦
❶ 活動期間即日起至2016年12月31日 23:59止，留言@一個好友並留言「跨年夜一起來麥當勞」，即具備抽獎資格，隨機抽出10個得獎名額。

❷ 將於2017年1月5日在本篇貼文下方公佈幸運得獎粉絲。得獎者可獲得「 McCafé限量設計杯」１個，共10名。本活動之獎項不得轉換、轉讓或折換現金。

❸ 得獎者需於2017年1月12日23:59前將您的寄送資料(包含：中文姓名/聯絡電話/FB姓名/個人FB Link及寄送地址)寄到mcdtaiwan@gmail.com，逾期回覆及寄送資料提供不完整者視同棄權，不予遞補得獎名額，且台灣麥當勞無須負任何責任。

❹ 台灣麥當勞將於2017年1月19日前寄出獎項。本活動獎項寄送地區僅限台、澎、金、馬地區，海外地區恕無法配送。

❺若有負面不雅言詞或不相關留言，台灣麥當勞有權利得予以刪除。

❻台灣麥當勞保留擴大、修改、取消、終止該活動以及更改活動截止日期的權利，無需做出解釋或通知。",http://mcdtw.com/GIF/FB_YearEnd.gif,https://www.facebook.com/mcdonalds.tw/posts/1432749476767732,2016-12-30T06:00:00+0000,link,mcdtw.com,101615286547831_1432749476767732,494,2643,NONE,2563,false,false,chronological,1862,false
"哇～小小經理出動囉！
男孩打上帥氣領帶，女孩穿上可愛短裙~
小小經理的超萌魅力，你體驗過了嗎?
感謝台中區莊霏霏媽咪分享的可愛照片<3
快把握寒假最後一波的小麥麥體驗營，
讓寶貝自己動手，創造滿滿的成就感！

媽咪們請往這邊~1/1早上10：00起開始報名>>
http://mcdtw.com/x/9/",http://mcdtw.com/GIF/FB_REMIND_1227.gif,https://www.facebook.com/mcdonalds.tw/posts/1430222110353802,2016-12-30T02:00:00+0000,link,mcdtw.com,101615286547831_1430222110353802,21,200,NONE,193,false,false,chronological,9,false
"叮叮噹~超閃亮！
飄著咖啡香的榭寄生、閃亮的彩帶與鈴鐺，這麼有聖誕氛圍的地方就在「台北民生店McCafé手作咖啡專櫃」，等你來喝咖啡、拍美照喔~

全台北中南許多McCafé手作咖啡專櫃紛紛變身，你去過幾家了呢？

現在就想喝咖啡>>http://mcdtw.com/McCafe/053/",https://www.facebook.com/mcdonalds.tw/photos/a.114078088634884.6076.101615286547831/1382215268487820/?type=3,https://www.facebook.com/mcdonalds.tw/posts/1382215268487820:0,2016-12-20T08:00:00+0000,photo,Timeline Photos,101615286547831_1382215268487820,9,299,NONE,296,false,false,chronological,30,false
"想要一份溫暖的擁抱？
快到麥當勞官方IG參加活動，
與好友一起抽麥當勞叔叔擁抱枕~
快上Instagram搜尋mcdonaldstw，或手機點選>>https://www.instagram.com/mcdonaldstw/

✦活動辦法✦
❶ 活動期間即日起至2016年12月25日 23:59止，於活動期間加入麥當勞官方Instagram，並於本Instagram貼文@兩位親朋好友，並留下” @朋友@朋友，我想跟你們一起溫暖抱抱！”，即具備抽獎資格，每人/每個Instagram帳號僅限一次得獎機會，隨機抽出1個得獎名額。
❷ 將於2017年1月3日在本Instagram貼文下方公佈幸運得獎粉絲。得獎者可獲得麥當勞叔叔擁抱枕3個，共1名。
❸ 得獎者需於2017年1月8日23:59前將您的寄送資料(包含：中文姓名/聯絡電話/個人Instagram Link及寄送地址)寄到mcdtaiwan@gmail.com，逾期回覆及寄送資料提供不完整者視同棄權，不予遞補得獎名額，且台灣麥當勞無須負任何責任。
❹ 台灣麥當勞將於2017年1月31日前寄出獎項。本活動獎項寄送地區僅限台、澎、金、馬地區，海外地區恕無法配送。
❺若有負面不雅言詞或不相關留言，台灣麥當勞有權利得予以刪除。
❻台灣麥當勞保留擴大、修改、取消、終止該活動以及更改活動截止日期的權利，無需做出解釋或通知。",https://www.instagram.com/p/BOLuZpWjXCG/?taken-by=mcdonaldstw,https://www.facebook.com/mcdonalds.tw/posts/1413232242052789,2016-12-19T03:16:30+0000,link,"Instagram photo by McDonald's Taiwan 麥當勞 • Dec 19, 2016 at 3:12am UTC",101615286547831_1413232242052789,30,288,NONE,273,false,false,chronological,46,false
"正港吃貨必備APP！
買一送一、買就送、驚喜價…等超值優惠券天天抽❤ 讓你省錢吃美味、顧口福又顧荷包！
 快下載&更新「v1.1版麥當勞報報APP」，一起Level Up>>  http://mcdapp.tw/20161128/9/",http://mcdapp.tw/20161128/52/,https://www.facebook.com/mcdonalds.tw/posts/1406658822710131,2016-12-15T02:00:02+0000,link,麥當勞,101615286547831_1406658822710131,9,214,NONE,207,false,false,chronological,14,false
"漢堡裡竟加了日本直送明太子醬，奢華感滿點啦！
❤ 明太子海陸雙星堡
❤ 明太子鮭魚堡
❤ 明太子雙魚堡
三種盛宴，每天都能小小的奢華慶祝！

還有更多誘人奢華食材>>>http://mcdtw.com/Surfturf/3/
送到家、更享受>>>http://mcdtw.com/Surfturf/4",http://mcdtw.com/Surfturf/4,https://www.facebook.com/mcdonalds.tw/posts/1404875556221791,2016-12-14T02:00:00+0000,link,麥當勞漢堡裡，竟加了日本直送明太子醬！！,101615286547831_1404875556221791,123,3849,NONE,3688,false,false,chronological,177,false
"紅紅綠綠好熱鬧，快門按不停~
可愛的聖誕老公公帶著他的麋鹿來到「新北承德二店McCafé手作咖啡專櫃」啦~
有看到戴著聖誕帽的老公公門在對你微笑嗎？
快來讓他們陪你一起喝咖啡、享甜點，拍照耍萌！

McCafé 任意門>>http://mcdtw.com/McCafe/053/",https://www.facebook.com/mcdonalds.tw/photos/a.114078088634884.6076.101615286547831/1382207515155262/?type=3,https://www.facebook.com/mcdonalds.tw/posts/1382207515155262:0,2016-12-13T08:00:00+0000,photo,Timeline Photos,101615286547831_1382207515155262,7,345,NONE,335,false,false,chronological,5,false
"手作聖誕樹、手繪的聖誕老公公…等，這些可愛的佈置就在
「台中復興三店McCafé手作咖啡專櫃」為聖誕節揭開暖暖的序幕~
找聖誕節靈感？來這裡度過一個溫馨的咖啡時光吧！

喝咖啡這邊請>>http://mcdtw.com/McCafe/053/",https://www.facebook.com/mcdonalds.tw/photos/a.114078088634884.6076.101615286547831/1382209148488432/?type=3,https://www.facebook.com/mcdonalds.tw/posts/1382209148488432:0,2016-12-09T08:00:01+0000,photo,Timeline Photos,101615286547831_1382209148488432,5,358,NONE,351,false,false,chronological,6,false
"有車族注意~【得來速貴賓卡】全新發送中！
出示卡片消費＋10元即可享專屬優惠4選1~
小杯飲料1杯/蛋捲冰淇淋1份/蘋果派1份/小包薯條1份，以上你最想換哪一個呢？

【得來速貴賓卡】即日起開放下載列印，快來領取喔~

立即領卡>>http://mcdtw.com/drive/005/
現在就去麥當勞>>http://mcdtw.com/restaurant/1/",http://mcdtw.com/drive/005/,https://www.facebook.com/mcdonalds.tw/posts/1396899907019356,2016-12-08T06:15:01+0000,link,麥當勞,101615286547831_1396899907019356,58,384,NONE,372,false,false,chronological,21,false
"接近年終的特別時刻，是不是讓人超想大啖豐盛的美味？

那就來點明太子海陸雙星堡吧！日本直送豪華明太子醬，澆淋在酥炸北海道鮭魚與香煎多汁的紐澳純牛肉上，鮮香滋味，在舌尖上盛開海陸饗宴！

千萬不要錯過這絕對的豐盛，純粹的美味！

明太子共有三堡快看這邊>>>http://mcdtw.com/Surfturf/1/
在家翹腳也有豐盛饗宴>>>http://mcdtw.com/Surfturf/2/",https://www.facebook.com/mcdonalds.tw/videos/1391706360872044/,https://www.facebook.com/mcdonalds.tw/videos/1391706360872044/,2016-12-07T02:00:00+0000,video,,101615286547831_1391706360872044,384,6469,NONE,6128,false,false,chronological,542,false
"快升級麥當勞報報APP，讓驚喜優惠不中斷！
更好用、更方便、更多優惠，只在麥當勞報報APP v1.1版！快跟我們一起快速 Level Up！12/5使用v1.1版，人人都能獲得驚喜優惠喔！（貼心提醒：即日起，舊版將無法再享有優惠券及所有功能喔！) 立即更新及下載>> http://mcdapp.tw/20161128/2/",http://o.arcww.com.tw/www.mcdonalds.com.tw/gif/FB_Post.gif,https://www.facebook.com/mcdonalds.tw/posts/1387385867970760,2016-12-05T02:00:00+0000,link,o.arcww.com.tw,101615286547831_1387385867970760,14,291,NONE,283,false,false,chronological,34,false
"冬天吃什麼最過癮？
麻辣鍋？錯
麻油鷄？錯
愈冷愈要吃~芝麻黑冰炫風！
享受濃香芝麻+濃郁奶香，『芝麻黑冰炫風』單點$55 ！
同場加映『芝麻黑聖代』只要$30，長期供應喔！
走！帶我到麥當勞 >> http://mcdtw.com/s/007/",https://www.facebook.com/mcdonalds.tw/photos/a.114078088634884.6076.101615286547831/1383584688350878/?type=3,https://www.facebook.com/mcdonalds.tw/posts/1383584688350878:0,2016-12-03T08:00:00+0000,photo,Timeline Photos,101615286547831_1383584688350878,27,876,NONE,831,false,false,chronological,35,false
"哇～熱騰騰的唐立淇老師星座直播耶～
她竟然在用溫暖正夯的McCafé耶誕限定杯款，唐老師真的走在很前面啊～",https://www.facebook.com/JesseTang11/videos/10154870438303117/,https://www.facebook.com/mcdonalds.tw/posts/1388280061214674,2016-12-03T06:00:03+0000,video,唐立淇占星幫,101615286547831_1388280061214674,,277,NONE,273,false,false,chronological,1,false
免練功免打怪～「麥當勞報報APP v1.1版」12/1全新升級！隨機放送買一送一、買就送、驚喜價等更多超值優惠！還有導航帶你到最近的24hr、得來速、McCafé、兒童遊戲區~ 趕快準備好你的手機，跟麥當勞報報一起 Level up！（貼心提醒：12/5起，舊版將無法再享有優惠券及其他功能喔！)立即更新及下載>> http://mcdtw.com/mapp/1/,https://www.facebook.com/mcdonalds.tw/photos/a.114078088634884.6076.101615286547831/1384412738268073/?type=3,https://www.facebook.com/mcdonalds.tw/posts/1384412738268073:0,2016-12-01T02:00:01+0000,photo,Timeline Photos,101615286547831_1384412738268073,41,482,NONE,465,false,false,chronological,27,false
"寒假第一波親子活動非它莫屬！
大受歡迎的小麥麥體驗營1月份場次即將開放報名囉~
感謝新竹小玄子媽咪提供的照片，
看到寶貝穿上制服露出滿足自信的笑容，
同樣為人母的小編也能感受到那份開心與驕傲呢！

五種角色五種不一樣的有趣體驗，
還沒參加過的爸比媽咪這次手腳要快啊！

12/1早上10：00起開始報名，手刀卡位去>> http://mcdtw.com/x/7/",http://o.arcww.com.tw/www.mcdonalds.com.tw/gif/FB_REMIND_1128.gif,https://www.facebook.com/mcdonalds.tw/posts/1383639458345401,2016-11-30T08:00:00+0000,link,o.arcww.com.tw,101615286547831_1383639458345401,130,957,NONE,926,false,false,chronological,111,false
"南部的捧油看這邊~
聖誕節的溫暖氣氛悄悄來報到囉~
不用再估狗是哪裡了，它就是「屏東民生店McCafé手作咖啡專櫃」，快來這裡喝咖啡，讓可愛的雪人與麋鹿陪你感受聖誕節的溫暖氣氛吧！

立馬前往>>http://mcdtw.com/McCafe/053/",https://www.facebook.com/mcdonalds.tw/photos/a.114078088634884.6076.101615286547831/1382204425155571/?type=3,https://www.facebook.com/mcdonalds.tw/posts/1382204425155571:0,2016-11-29T08:00:00+0000,photo,Timeline Photos,101615286547831_1382204425155571,17,330,NONE,317,false,false,chronological,3,false
"一包麥當勞薯條，讓他看見不一樣的哥哥…

你的心中是否也有一個重要的人
曾經也和你為了喜歡的東西搶得不可開交…
在一起，不是你的和我的，而是我們的。

現在tag對方就有機會抽中經典「麥當勞薯條抱枕毯」一對。

✦活動辦法✦
❶ 活動期間即日起至2016年12月2日 23:59止，於本則影片貼文留言tag親朋好友即具備抽獎資格，每人/每個FB帳號僅限一次得獎機會，隨機抽出1個得獎名額。
❷ 將於2016年12月9日在本篇貼文下方公佈幸運得獎粉絲。得獎者可獲得麥當勞薯條抱枕毯2個，共1名。
❸ 得獎者需於2016年12月14日23:59前將您的寄送資料(包含：中文姓名/聯絡電話/個人FB Link及寄送地址)寄到mcdtaiwan@gmail.com，逾期回覆及寄送資料提供不完整者視同棄權，不予遞補得獎名額，且台灣麥當勞無須負任何責任。
❹ 台灣麥當勞將於2016年12月31日前寄出獎項。本活動獎項寄送地區僅限台、澎、金、馬地區，海外地區恕無法配送。
❺若有負面不雅言詞或不相關留言，台灣麥當勞有權利得予以刪除。
❻台灣麥當勞保留擴大、修改、取消、終止該活動以及更改活動截止日期的權利，無需做出解釋或通知。",https://www.facebook.com/mcdonalds.tw/videos/1377566875619326/,https://www.facebook.com/mcdonalds.tw/videos/1377566875619326/,2016-11-26T12:00:00+0000,video,,101615286547831_1377566875619326,2588,24372,NONE,22601,false,false,chronological,9504,false
"你今天說「謝謝」了嗎？
感恩節，用最平實真切的感謝來傳遞溫暖吧！
#天天都是感恩節 #讓對話更有溫度
想看更多精采？
快來follow麥當勞IG >>
https://www.instagram.com/mcdonaldstw/",https://www.instagram.com/p/BNLVWhrAajV/?taken-by=mcdonaldstw,https://www.facebook.com/mcdonalds.tw/posts/1376234595752554,2016-11-24T03:07:52+0000,link,"Instagram photo by McDonald's Taiwan 麥當勞 • Nov 24, 2016 at 3:02am UTC",101615286547831_1376234595752554,5,192,NONE,184,false,false,chronological,10,false
"擋不住的正宗韓風來襲！你還沒品嚐過韓式炸鷄堡嗎?

將韓式辣粉調製入味的鷄腿肉，酥炸得鮮嫩多汁，
再浸入韓國直送的甜辣醬中。最後灑上香氣十足的白芝麻，搭配爽脆高麗菜及香炒洋蔥。一口咬下微甜香辣的正韓系韓式炸雞堡。

期間限定趕快品嚐>>http://mcdtw.com/Spicy/3/
找最近的麥當勞解饞>>http://mcdtw.com/Spicy/4/",http://o.arcww.com.tw/www.mcdonalds.com.tw/gif/Spicy_470x470.gif,https://www.facebook.com/mcdonalds.tw/posts/1374576899251657,2016-11-23T02:00:00+0000,link,o.arcww.com.tw,101615286547831_1374576899251657,33,2910,NONE,2839,false,false,chronological,72,false
"聖誕節漂亮佈置Get!!
這麼可愛又有氣氛的聖誕佈置就在麥當勞「林森二」~
快來拍照打卡喝咖啡吧！

【紀念友誼的溫暖】
留言tag一位你最想跟他一起去McCafé喝咖啡的朋友，就有機會獲得「 McCafé限量紀念杯」喔！

馬上前往McCafé手作咖啡專櫃 >> http://mcdtw.com/McCafe/053/

✦活動辦法✦
❶ 活動期間即日起至2016年11月28日 23:59止，留言tag一位朋友，即具備抽獎資格，隨機抽出3個得獎名額。
❷ 將於2016年12月2日在本篇貼文下方公佈幸運得獎粉絲。得獎者可獲得「 McCafé限量紀念杯」１個，共3名。本活動之獎項不得轉換、轉讓或折換現金。
❸ 得獎者需於2016年12月9日23:59前將您的寄送資料(包含：中文姓名/聯絡電話/FB姓名/個人FB Link及寄送地址)寄到mcdtaiwan@gmail.com，逾期回覆及寄送資料提供不完整者視同棄權，不予遞補得獎名額，且台灣麥當勞無須負任何責任。
❹ 台灣麥當勞將於2016年12月19日前寄出獎項。本活動獎項寄送地區僅限台、澎、金、馬地區，海外地區恕無法配送。
❺若有負面不雅言詞或不相關留言，台灣麥當勞有權利得予以刪除。
❻台灣麥當勞保留擴大、修改、取消、終止該活動以及更改活動截止日期的權利，無需做出解釋或通知。",https://www.facebook.com/mcdonalds.tw/photos/a.114078088634884.6076.101615286547831/1373889352653745/?type=3,https://www.facebook.com/mcdonalds.tw/posts/1373889352653745:0,2016-11-22T08:00:00+0000,photo,Timeline Photos,101615286547831_1373889352653745,288,2380,NONE,2326,false,false,chronological,802,false
"這種CP值超高的下午茶哪裡找？
美味的鬆餅，加上小杯經典美式咖啡，1+1只要50元就能搞定！還有香嫩不辣的「BBQ嫩鷄翅」可以選！十幾種的美味組合，就趁今天趕快來享受吧！

有吃有喝，50元下午茶輕鬆選>>http://mcdtw.com/ba/009/",https://www.facebook.com/mcdonalds.tw/videos/1366334813409199/,https://www.facebook.com/mcdonalds.tw/videos/1366334813409199/,2016-11-16T06:00:00+0000,video,,101615286547831_1366334813409199,54,1390,NONE,1350,false,false,chronological,44,false
"瞧，是誰讓韓系歐巴帥哥，神情如此著迷？
原來是韓味十足的麥當勞韓式炸鷄堡！以韓式辣粉入味的多汁鷄腿排，浸入韓國直送甜辣醬中，再搭配爽脆高麗菜絲及香烤白芝麻，微辣香甜，爽快過癮的神美味，讓人直呼「馬西SO悠」！

一探韓式炸雞堡的美味秘辛！ >>http://mcdtw.com/Spicy/1/
手滑就讓韓式美味送上門，歡樂送！>>http://mcdtw.com/Spicy/2/",https://www.facebook.com/mcdonalds.tw/videos/1364643860244961/,https://www.facebook.com/mcdonalds.tw/videos/1364643860244961/,2016-11-14T06:00:00+0000,video,,101615286547831_1364643860244961,160,3408,NONE,3183,false,false,chronological,373,false
"~ McCafé暖心價 ‧ 期間限定~
購買任一手作飲品+糕點，現省10元！
還有McCafé聖誕限定杯款，給你一份可愛又超值的溫暖！

離你最近McCafé>> http://mcdtw.com/McCafe/049/
$10立即省>> http://mcdtw.com/McCafe/048/",https://www.facebook.com/mcdonalds.tw/photos/a.114078088634884.6076.101615286547831/1350527608323253/?type=3,https://www.facebook.com/mcdonalds.tw/posts/1350527608323253:0,2016-11-04T02:00:00+0000,photo,Timeline Photos,101615286547831_1350527608323253,321,27938,NONE,27576,false,false,chronological,316,false
"｢歡迎光臨~」
哇！這麼可愛的接待員讓小編都要融化了啦~
感謝台北區粉絲布丁媽咪提供的照片！

粉絲們也想讓你家寶貝融化你的心嗎？
快帶寶貝來「小麥麥體驗營」嘗試各種超萌角色吧～

手刀報名一起來玩！11/1早上10：00起開始報名>>http://mcdtw.com/x/6/",https://www.facebook.com/mcdonalds.tw/photos/a.114078088634884.6076.101615286547831/1344740995568581/?type=3,https://www.facebook.com/mcdonalds.tw/posts/1344740995568581:0,2016-10-31T08:00:00+0000,photo,Timeline Photos,101615286547831_1344740995568581,182,4219,NONE,4086,false,false,chronological,144,false
"緊急通報！限時雙寶物現身，再不捉就沒囉！
『雙茶』花聖代，集世界兩大名茶：阿薩姆茶凍+台茶18號茶粉， $49最後倒數必嚐！

捕獲寶地就在麥當勞 >>http://mcdtw.com/ru/4/",http://o.arcww.com.tw/www.mcdonalds.com.tw/gif/dessert2.gif,https://www.facebook.com/mcdonalds.tw/posts/1302050853170929,2016-10-28T06:00:00+0000,link,o.arcww.com.tw,101615286547831_1302050853170929,178,13675,NONE,13243,false,false,chronological,196,false
"這色票美味得太過分！
越看越餓好想每樣都來一口~
你們選好要吃哪幾種顏色了嗎？

#食色性也 #秀色可餐 #紅橙黃綠都來一份",https://www.instagram.com/p/BL0j7ZujrDD/?taken-by=mcdonaldstw,https://www.facebook.com/mcdonalds.tw/posts/1336912499684764,2016-10-26T08:00:00+0000,link,"Instagram photo by McDonald's Taiwan 麥當勞 • Oct 21, 2016 at 10:16am UTC",101615286547831_1336912499684764,25,898,NONE,863,false,false,chronological,22,false
"快與「微笑卡」拍照上傳
ㄧ起讓微笑蔓延，幫助遠地就醫孩子，還可抽限量的「麥當勞叔叔擁抱枕」喔!",http://o.arcww.com.tw/www.mcdonalds.com.tw/gif/PO_20161017.gif,https://www.facebook.com/mcdonalds.tw/posts/1332209513488396,2016-10-24T02:00:00+0000,link,麥當勞叔叔之家慈善基金會,101615286547831_1332209513488396,,228,NONE,217,false,false,chronological,24,false
"【最有力量的一塊錢】

您在麥當勞捐的每一塊錢
將支持台北的「麥當勞叔叔之家」
提供遠地就醫的病童家庭免費住宿
為他們打造一個「出門在外的家」
讓家人彼此緊緊相繫！

歡迎你的助力響應:
－全台麥當勞超過2000個愛心零錢箱，歡迎隨手零錢捐，讓零錢轉化為力量
－10/19-11/22購買快樂兒童餐，每份餐點，麥當勞為你捐出5元
－10/19-11/22超值全餐飲料升級可口可樂公司系列大杯冷飲，可口可樂公司為你捐出５元
 
以上愛心購買，還可獲得「微笑卡」一張，讓微笑蔓延喔～

了解更多: http://mcdtw.com/donate/12/",https://www.facebook.com/mcdonalds.tw/photos/a.114078088634884.6076.101615286547831/1332166006826080/?type=3,https://www.facebook.com/mcdonalds.tw/posts/1332166006826080:0,2016-10-21T02:00:00+0000,photo,Timeline Photos,101615286547831_1332166006826080,63,436,NONE,419,false,false,chronological,10,false
"達人級手藝，必嚐Bistro歐風料理！
喜歡靠食物舒壓？就用「西班牙辣味鮮蝦堡」療癒自己吧！
西班牙蒜香辣醬與Q彈鮮蝦在舌尖交融，原葉萵苣舖上翻炒洋蔥與彩椒增添口感，美妙滋味連作夢也會想念！

麥當勞Bistro 歐風料理>>http://mcdtw.com/BIS/007/
在家也能享Bistro餐點>>http://mcdtw.com/BIS/008/",http://o.arcww.com.tw/www.mcdonalds.com.tw/gif/470x470_2.gif,https://www.facebook.com/mcdonalds.tw/posts/1308224119220269,2016-10-20T08:00:00+0000,link,o.arcww.com.tw,101615286547831_1308224119220269,24,5652,NONE,5574,false,false,chronological,29,false
"【她在麥當勞做了什麼？讓媽媽哭了….】
只是去買個餐點，隨手的小動作，
竟然啟動愛的蝴蝶效應？
看完逆轉你的價值觀！

下次到麥當勞，可以在櫃台旁零錢箱投下你的愛心，
也可以立即線上捐款，幫助遠地就醫病童與家庭
網址>> http://mcdtw.com/donate/6/",https://www.facebook.com/mcdonalds.tw/videos/1332160033493344/,https://www.facebook.com/mcdonalds.tw/videos/1332160033493344/,2016-10-18T08:00:00+0000,video,,101615286547831_1332160033493344,59111,126674,NONE,112530,false,false,chronological,2934,false
"McCafé的8個小秘密,你知道幾個?",http://www.ettoday.net/dalemon/post/20326,https://www.facebook.com/mcdonalds.tw/posts/1333134736729207,2016-10-18T01:59:27+0000,link,喝熱鬧也喝門道，你所不知McCafé的8個小秘密 | 鍵盤大檸檬 | ETtoday東森新聞雲,101615286547831_1333134736729207,18,303,NONE,297,false,false,chronological,3,false
